,Date,Open,High,Low,Close,Volume,year,TrendValue,Trend,Up Days,Down Days,RSI,Close Rateofchange,OBV,VWAP,Prediction Value
3687,2014-10-13,7831.0,7901.15,7796.0,7884.25,118781369,2014,-22.0,Downtrend,0.0,22.0,99.34346552774058,-0.025926291990462258,35470380797,7987.986071999968,0
3688,2014-10-14,7923.25,7928.0,7825.45,7864.0,225472732,2014,26.0,Uptrend,26.0,0.0,99.24200357603412,-0.027418776358262065,35244908065,7979.181629587377,1
3689,2014-10-16,7837.3,7893.9,7729.65,7748.2,213529479,2014,-34.0,Downtrend,0.0,34.0,99.33766659715586,-0.04408117944605516,35031378586,7965.196968051556,0
3690,2014-10-17,7733.75,7819.2,7723.85,7779.7,177623196,2014,-74.0,Downtrend,0.0,74.0,99.4911423313962,-0.032616264610793366,35209001782,7943.787888384943,0
3691,2014-10-20,7896.95,7905.95,7856.95,7879.4,176171562,2014,86.0,Uptrend,86.0,0.0,99.18893671741374,-0.006744065852336445,35385173344,7930.808435034451,1
3692,2014-10-21,7906.15,7936.6,7874.35,7927.75,163403385,2014,30.0,Uptrend,30.0,0.0,99.07241925302638,-0.005987085449188134,35548576729,7927.724956743589,1
3693,2014-10-22,7997.8,8005.0,7974.55,7995.9,151104463,2014,68.0,Uptrend,68.0,0.0,98.7805123422454,-0.014646169013216692,35699681192,7925.796942360482,1
3694,2014-10-23,8027.7,8031.75,8008.85,8014.55,19640498,2014,26.0,Uptrend,26.0,0.0,98.65715230100204,-0.01316267415301453,35719321690,7922.084183041757,1
3695,2014-10-27,8064.35,8064.4,7985.65,7991.7,132824881,2014,32.0,Uptrend,32.0,0.0,98.48934269024186,-0.018977940905687274,35586496809,7911.821411602863,1
3696,2014-10-28,8002.4,8037.8,7995.05,8027.6,124058566,2014,-26.0,Downtrend,0.0,26.0,98.68587152181834,0.001253500134080987,35710555375,7907.085575198858,0
3697,2014-10-29,8077.05,8097.95,8052.25,8090.45,148313096,2014,60.0,Uptrend,60.0,0.0,98.35183931689497,0.011002949115265448,35858868471,7906.883188161485,1
3698,2014-10-30,8085.2,8181.55,8085.2,8169.2,205666559,2014,83.0,Uptrend,83.0,0.0,97.84112165620951,0.0325271586291449,36064535030,7910.231912268158,1
3699,2014-10-31,8200.8,8330.75,8198.05,8322.2,176165086,2014,149.0,Uptrend,149.0,0.0,96.82778268329587,0.04434140434316114,36240700116,7928.426737861444,1
3700,2014-11-03,8348.15,8350.6,8297.65,8324.15,141090166,2014,19.0,Uptrend,19.0,0.0,96.68496309650939,0.045892020254055144,36381790282,7950.02595976273,1
3701,2014-11-05,8351.25,8365.55,8323.5,8338.3,161614922,2014,14.0,Uptrend,14.0,0.0,96.56865019203508,0.046893832864604246,36543405204,7967.45652895375,1
3702,2014-11-07,8331.85,8360.35,8290.25,8337.0,153433693,2014,-5.0,Downtrend,0.0,5.0,96.71883897109122,0.04926657059611972,36389971511,7987.564376429578,0
3703,2014-11-10,8337.8,8383.05,8304.45,8344.25,130749013,2014,22.0,Uptrend,22.0,0.0,96.50535838957704,0.06263690082013151,36520720524,8006.764526984176,1
3704,2014-11-11,8354.1,8378.7,8321.85,8362.65,122010840,2014,-4.0,Downtrend,0.0,4.0,96.64870144717935,0.0662973210756499,36642731364,8028.934303553844,0
3705,2014-11-12,8378.9,8415.05,8370.5,8383.3,125243330,2014,36.0,Uptrend,36.0,0.0,96.23950981028179,0.053105627123753996,36767974694,8050.882825608493,1
3706,2014-11-13,8405.25,8408.0,8320.35,8357.85,127361048,2014,-7.0,Downtrend,0.0,7.0,96.54266914702785,0.06334645894693991,36640613646,8068.429809987719,0
3707,2014-11-14,8360.7,8400.65,8346.8,8389.9,146768580,2014,-7.0,Downtrend,0.0,7.0,96.82539655089239,0.06413419158448797,36787382226,8090.6918304246665,0
3708,2014-11-17,8378.4,8438.1,8349.1,8430.75,113879138,2014,37.0,Uptrend,37.0,0.0,96.34626550005868,0.0720689216683621,36901261364,8113.33585804602,1
3709,2014-11-18,8441.25,8454.5,8407.25,8425.9,134678948,2014,16.0,Uptrend,16.0,0.0,96.11726403052792,0.08746547585245601,36766582416,8145.069401530081,1
3710,2014-11-19,8440.65,8455.65,8360.5,8382.3,125399132,2014,1.0,Uptrend,1.0,0.0,96.10144485006691,0.07745799966579692,36641183284,8188.351146047563,1
3711,2014-11-20,8406.5,8410.85,8353.15,8401.9,122775989,2014,-44.0,Downtrend,0.0,44.0,97.79222156539937,0.06631215574789961,36763959273,8223.215063767873,0
3712,2014-11-21,8408.2,8489.8,8398.6,8477.35,137015453,2014,78.0,Uptrend,78.0,0.0,96.94028822342155,0.069326101352843,36900974726,8253.480349348722,1
3713,2014-11-24,8490.95,8534.65,8490.8,8530.15,140657508,2014,44.0,Uptrend,44.0,0.0,96.40912330575117,0.0668154929401319,37041632234,8284.556446966662,1
3714,2014-11-25,8530.8,8535.35,8429.45,8463.1,271914173,2014,0.0,No change,0.0,0.0,96.40912330575117,0.05596696009133395,36769718061,8313.619959656588,0
3715,2014-11-26,8450.3,8500.3,8438.65,8475.75,151922494,2014,-35.0,Downtrend,0.0,35.0,97.62817820550757,0.060569090431322525,36921640555,8329.434246539648,0
3716,2014-11-27,8477.8,8506.75,8456.35,8494.2,194298604,2014,6.0,Uptrend,6.0,0.0,97.5636747772039,0.058124470576511156,37115939159,8352.09367283788,1
3717,2014-11-28,8516.8,8617.0,8516.25,8588.25,197214619,2014,110.0,Uptrend,110.0,0.0,96.25663162473494,0.06152933396782623,37313153778,8374.485037489167,1
3718,2014-12-01,8605.1,8623.0,8545.15,8555.9,151990638,2014,6.0,Uptrend,6.0,0.0,96.17783380788752,0.04733633648337654,37161163140,8401.851122542614,1
3719,2014-12-02,8535.45,8560.2,8504.65,8524.7,137386984,2014,-62.0,Downtrend,0.0,62.0,97.98354817796117,0.02433250823099664,37023776156,8425.399775806993,0
3720,2014-12-03,8528.7,8546.95,8508.35,8537.65,153199341,2014,-13.0,Downtrend,0.0,13.0,98.18201561467731,0.02564826438735479,37176975497,8436.052082004242,0
3721,2014-12-04,8582.4,8626.95,8526.4,8564.4,143477230,2014,80.0,Uptrend,80.0,0.0,97.50923595478301,0.027115838959979932,37320452727,8446.504779587014,1
3722,2014-12-05,8584.25,8588.35,8523.9,8538.3,143345553,2014,-38.0,Downtrend,0.0,38.0,98.15675513100305,0.024145376034544697,37177107174,8458.044007767545,0
3723,2014-12-08,8538.65,8546.35,8432.25,8438.25,163819529,2014,-42.0,Downtrend,0.0,42.0,98.59997651159857,0.011265242532282782,37013287645,8468.166406703678,0
3724,2014-12-09,8439.3,8444.5,8330.5,8340.7,146266705,2014,-101.0,Downtrend,0.0,101.0,99.1437642188228,-0.0026247660729552535,36867020940,8471.92795974134,0
3725,2014-12-10,8318.05,8376.8,8317.0,8355.65,136656345,2014,-67.0,Downtrend,0.0,67.0,99.3323878827234,-0.003298223849796611,37003677285,8469.9926904445,0
3726,2014-12-11,8338.85,8348.3,8272.4,8292.9,133862999,2014,-28.0,Downtrend,0.0,28.0,99.39377329007522,-0.007771137314022236,36869814286,8468.424292752627,0
3727,2014-12-12,8302.0,8321.9,8216.3,8224.1,138080911,2014,-26.0,Downtrend,0.0,26.0,99.4458994257233,-0.019761856517956033,36731733375,8465.334432965983,0
3728,2014-12-15,8160.75,8242.4,8152.5,8219.6,137140608,2014,-79.0,Downtrend,0.0,79.0,99.56939204925644,-0.02504522136227494,36594592767,8458.013952337273,0
3729,2014-12-16,8172.6,8189.35,8052.6,8067.6,197337631,2014,-53.0,Downtrend,0.0,53.0,99.62998199049306,-0.042523647325508174,36397255136,8448.347034362701,0
3730,2014-12-17,8041.2,8082.0,7961.35,8029.8,216216145,2014,-107.0,Downtrend,0.0,107.0,99.71755579692686,-0.04205289717619254,36181038991,8425.26186830276,0
3731,2014-12-18,8138.9,8174.3,8084.9,8159.3,162112021,2014,92.0,Uptrend,92.0,0.0,99.4863920400873,-0.028874421261857353,36343151012,8400.338589632403,1
3732,2014-12-19,8230.45,8263.45,8208.6,8225.2,174796496,2014,89.0,Uptrend,89.0,0.0,99.2392266730775,-0.02974396480032082,36517947508,8388.270987780106,1
3733,2014-12-22,8255.0,8330.95,8228.2,8324.0,139159658,2014,67.0,Uptrend,67.0,0.0,99.03357222518702,-0.02416721863038751,36657107166,8375.903675649466,1
3734,2014-12-23,8324.6,8364.75,8252.85,8267.0,132190368,2014,33.0,Uptrend,33.0,0.0,98.92161736863706,-0.02317117840980265,36524916798,8367.114297216407,1
3735,2014-12-24,8272.05,8286.4,8155.25,8174.1,221905876,2014,-78.0,Downtrend,0.0,78.0,99.16338259687805,-0.03558977081674186,36303010922,8354.629189321875,0
3736,2014-12-26,8204.8,8234.55,8147.95,8200.7,75528707,2014,-51.0,Downtrend,0.0,51.0,99.27956322521479,-0.03455298909844362,36378539629,8336.476038808627,0
3737,2014-12-29,8214.7,8279.15,8214.7,8246.3,82086035,2014,44.0,Uptrend,44.0,0.0,99.14554083141876,-0.03981602771228143,36460625664,8323.289499953096,1
3738,2014-12-30,8260.3,8268.25,8220.55,8248.25,77695770,2014,-10.0,Downtrend,0.0,10.0,99.1730443874383,-0.03595764326371276,36538321434,8303.677018981904,0
3739,2014-12-31,8243.9,8291.0,8243.75,8282.7,84532600,2014,22.0,Uptrend,22.0,0.0,99.09384924067089,-0.02838809576876611,36622854034,8289.034815058043,1
3740,2015-01-01,8272.8,8294.7,8248.75,8284.0,56560411,2015,3.0,Uptrend,3.0,0.0,99.0819131300337,-0.029709580505174138,36679414445,8277.524461067926,1
3741,2015-01-02,8288.7,8410.6,8288.7,8395.45,101887024,2015,115.0,Uptrend,115.0,0.0,98.57619896882638,-0.019727009481107727,36781301469,8263.232725179658,1
3742,2015-01-05,8407.95,8445.6,8363.9,8378.4,118160545,2015,35.0,Uptrend,35.0,0.0,98.4060845942326,-0.01872738132883589,36663140924,8252.303861050106,1
3743,2015-01-06,8325.3,8327.85,8111.35,8127.35,172799618,2015,-117.0,Downtrend,0.0,117.0,99.0173943374644,-0.03684413237341866,36490341306,8242.624068321971,0
3744,2015-01-07,8118.65,8151.2,8065.45,8102.1,164075424,2015,-176.0,Downtrend,0.0,176.0,99.39755643825393,-0.028606711666886553,36326265882,8223.412565568533,0
3745,2015-01-08,8191.4,8243.5,8167.3,8234.6,143802802,2015,92.0,Uptrend,92.0,0.0,99.171730991281,-0.014487203269643811,36470068684,8209.801628755278,1
3746,2015-01-09,8285.45,8303.3,8190.8,8284.5,152612528,2015,59.0,Uptrend,59.0,0.0,99.01166364070922,-0.0010129146619396456,36622681212,8203.806962158229,1
3747,2015-01-12,8291.35,8332.6,8245.6,8323.0,103153908,2015,29.0,Uptrend,29.0,0.0,98.92470466078218,0.012025631984046825,36725835120,8203.94830531022,1
3748,2015-01-13,8346.15,8356.65,8267.9,8299.4,129561892,2015,24.0,Uptrend,24.0,0.0,98.84516323449684,0.00970850163024961,36596273228,8207.448284522712,1
3749,2015-01-14,8307.25,8326.45,8236.65,8277.55,150621631,2015,-30.0,Downtrend,0.0,30.0,98.9585158721968,0.026023848480341005,36445651597,8211.234788663458,0
3750,2015-01-15,8424.5,8527.1,8380.55,8494.15,232138802,2015,200.0,Uptrend,200.0,0.0,98.22895338157163,0.05782833943560228,36677790399,8225.648640352729,1
3751,2015-01-16,8504.05,8530.75,8452.25,8513.8,181365905,2015,3.0,Uptrend,3.0,0.0,98.21685800343758,0.04344735455247384,36859156304,8264.77397551829,1
3752,2015-01-19,8550.05,8570.95,8531.5,8550.7,129346422,2015,40.0,Uptrend,40.0,0.0,98.03861032567265,0.03957350581140884,36988502726,8287.880409794701,1
3753,2015-01-20,8575.1,8707.9,8574.5,8695.6,158713840,2015,136.0,Uptrend,136.0,0.0,97.36877431554548,0.04464199903892374,37147216566,8304.848297621429,1
3754,2015-01-21,8719.65,8741.85,8689.6,8729.5,191651012,2015,33.0,Uptrend,33.0,0.0,97.18913176329389,0.05594532478529102,37338867578,8327.088214741872,1
3755,2015-01-22,8745.85,8774.15,8727.0,8761.4,180912372,2015,32.0,Uptrend,32.0,0.0,96.99659620489983,0.07184888856265514,37519779950,8358.268364898446,1
3756,2015-01-23,8827.95,8866.4,8795.4,8835.6,197124706,2015,92.0,Uptrend,92.0,0.0,96.38478913447662,0.07742022022510264,37716904656,8400.616993856422,1
3757,2015-01-27,8871.35,8925.05,8825.45,8910.5,192010521,2015,58.0,Uptrend,58.0,0.0,95.95848420783162,0.08054521421728533,37908915177,8436.520316512455,1
3758,2015-01-28,8902.75,8985.05,8874.05,8914.3,190805926,2015,60.0,Uptrend,60.0,0.0,95.47105752219395,0.08075046221925852,38099721103,8473.051136541777,1
3759,2015-01-29,8901.5,8966.65,8861.25,8952.35,264245843,2015,-18.0,Downtrend,0.0,18.0,96.0997942396362,0.08084923998213145,38363966946,8506.581621716436,0
3760,2015-01-30,8996.6,8996.6,8775.1,8808.9,275587957,2015,29.0,Uptrend,29.0,0.0,95.8520388009921,0.06336310960888447,38088378989,8549.152245959634,1
3761,2015-02-02,8802.5,8840.8,8751.1,8797.4,216556534,2015,-155.0,Downtrend,0.0,155.0,98.31036039795754,0.04787712391831267,37871822455,8574.390108433276,0
3762,2015-02-03,8823.15,8837.3,8726.65,8756.55,208672175,2015,-3.0,Downtrend,0.0,3.0,98.33143886471805,0.04513391578344317,37663150280,8593.154922844038,0
3763,2015-02-04,8789.15,8792.85,8704.4,8723.7,201252375,2015,-44.0,Downtrend,0.0,44.0,98.61180775834559,0.07337570056660536,37461897905,8609.512319326797,0
3764,2015-02-05,8733.1,8838.45,8683.65,8711.7,179008853,2015,45.0,Uptrend,45.0,0.0,98.42072395607018,0.07523975265671856,37282889052,8638.522100923567,1
3765,2015-02-06,8696.85,8726.2,8645.55,8661.05,176554075,2015,-112.0,Downtrend,0.0,112.0,98.96140364737049,0.05178757923882138,37106334977,8666.004885058988,0
3766,2015-02-09,8584.4,8605.55,8516.35,8526.35,151329604,2015,-120.0,Downtrend,0.0,120.0,99.25946743191754,0.029193071398394554,36955005373,8682.482287733526,0
3767,2015-02-10,8478.1,8646.25,8470.5,8565.55,202294693,2015,40.0,Uptrend,40.0,0.0,99.15270740601093,0.02914213624894857,37157300066,8692.483231573433,1
3768,2015-02-11,8603.3,8651.95,8593.65,8627.4,166560867,2015,5.0,Uptrend,5.0,0.0,99.13795766558962,0.03952092922379924,37323860933,8695.747409903579,1
3769,2015-02-12,8676.95,8732.55,8599.25,8711.55,163681352,2015,80.0,Uptrend,80.0,0.0,98.87712015077068,0.05243097293281229,37487542285,8706.137342634293,1
3770,2015-02-13,8741.5,8822.1,8729.65,8805.5,228807812,2015,89.0,Uptrend,89.0,0.0,98.5563929697203,0.03665463878080799,37716350097,8723.091651433493,1
3771,2015-02-16,8831.4,8870.1,8793.4,8809.35,140637331,2015,48.0,Uptrend,48.0,0.0,98.36520846439872,0.03471422866405138,37856987428,8741.762009251817,1
3772,2015-02-18,8811.55,8894.3,8808.9,8869.1,152152801,2015,24.0,Uptrend,24.0,0.0,98.25955386935259,0.0372367174617283,38009140229,8755.088320943281,1
3773,2015-02-19,8883.05,8913.45,8794.45,8895.3,219867400,2015,19.0,Uptrend,19.0,0.0,98.16710609868721,0.022965637793826543,38229007629,8766.494704307108,1
3774,2015-02-20,8895.5,8899.95,8816.3,8833.6,203714864,2015,-13.0,Downtrend,0.0,13.0,98.28622075741941,0.011925081619794886,38025292765,8776.642128991498,0
3775,2015-02-23,8856.85,8869.0,8736.1,8754.95,143932325,2015,-30.0,Downtrend,0.0,30.0,98.52961715097334,-0.0007361837149312267,37881360440,8781.917991106744,0
3776,2015-02-24,8772.9,8800.5,8726.75,8762.1,154368611,2015,-68.0,Downtrend,0.0,68.0,98.91452351184648,-0.008318620127665377,38035729051,8781.874219219753,0
3777,2015-02-25,8801.9,8840.65,8751.4,8767.25,139406599,2015,40.0,Uptrend,40.0,0.0,98.74316521510784,-0.01607653891476346,38175135650,8778.313924790864,1
3778,2015-02-26,8779.0,8786.05,8669.45,8683.85,224185492,2015,-54.0,Downtrend,0.0,54.0,98.99704781395059,-0.02585172139147196,37950950158,8771.190246265669,0
3779,2015-02-27,8729.5,8856.95,8717.45,8844.6,257226273,2015,70.0,Uptrend,70.0,0.0,98.70530914357813,-0.012035945868961728,38208176431,8758.893144611402,1
3780,2015-02-28,8913.05,8941.1,8751.35,8901.85,246453954,2015,84.0,Uptrend,84.0,0.0,98.3183715386631,0.01055182826459622,38454630385,8751.253717897845,1
3781,2015-03-02,8953.85,8972.35,8885.45,8956.75,224772586,2015,31.0,Uptrend,31.0,0.0,98.16054172613197,0.018113306204105895,38679402971,8756.874664883015,1
3782,2015-03-03,8962.85,9008.4,8925.55,8996.25,183251960,2015,36.0,Uptrend,36.0,0.0,97.95796220444514,0.02737379447385102,38862654931,8766.4259503765,1
3783,2015-03-04,9109.15,9119.2,8893.95,8922.65,256060375,2015,110.0,Uptrend,110.0,0.0,97.2738120654151,0.02280569024611112,38606594556,8778.176719270645,1
3784,2015-03-05,8929.4,8957.55,8849.35,8937.75,165081476,2015,-161.0,Downtrend,0.0,161.0,98.70072249056354,0.025947863218430234,38771676032,8790.749892878694,0
3785,2015-03-09,8891.15,8891.3,8740.45,8756.75,160332840,2015,-66.0,Downtrend,0.0,66.0,98.94860050619015,0.011049468597918333,38611343192,8800.858888589783,0
3786,2015-03-10,8769.75,8778.0,8677.35,8712.05,168916337,2015,-113.0,Downtrend,0.0,113.0,99.22641232398487,0.021779542242577277,38442426855,8805.513003490574,0
3787,2015-03-11,8728.75,8755.6,8682.35,8699.95,178053293,2015,-22.0,Downtrend,0.0,22.0,99.26786582212264,0.015690761247088902,38264373562,8812.472562945444,0
3788,2015-03-12,8740.65,8787.2,8732.9,8776.0,179337979,2015,31.0,Uptrend,31.0,0.0,99.18331711292949,0.017224192688411355,38443711541,8820.392190202418,1
3789,2015-03-13,8844.05,8849.75,8631.75,8647.75,184665971,2015,62.0,Uptrend,62.0,0.0,98.996419966292,-0.007323610608904185,38259045570,8826.772717625056,1
3790,2015-03-16,8656.75,8663.55,8612.0,8633.15,168438040,2015,-186.0,Downtrend,0.0,186.0,99.3765697825878,-0.019572994151382694,38090607530,8823.046989279419,0
3791,2015-03-17,8689.1,8742.55,8630.8,8723.3,182504639,2015,79.0,Uptrend,79.0,0.0,99.19695926260844,-0.009768030558440888,38273112169,8815.589762270145,1
3792,2015-03-18,8742.9,8747.25,8664.0,8685.9,161153533,2015,4.0,Uptrend,4.0,0.0,99.18690777448168,-0.020655985387468934,38111958636,8811.380184401169,1
3793,2015-03-19,8749.45,8788.2,8614.65,8634.65,168628424,2015,40.0,Uptrend,40.0,0.0,99.07581237939645,-0.029301990939035183,37943330212,8803.751066011411,1
3794,2015-03-20,8627.9,8627.9,8553.0,8570.9,179982752,2015,-160.0,Downtrend,0.0,160.0,99.37692797166494,-0.02973872486868334,37763347460,8790.781046149665,0
3795,2015-03-23,8591.55,8608.35,8540.55,8550.9,155425780,2015,-19.0,Downtrend,0.0,19.0,99.40233349574342,-0.023306815001799097,37607921680,8777.821333710877,0
3796,2015-03-24,8537.05,8627.75,8535.85,8542.95,161465466,2015,19.0,Uptrend,19.0,0.0,99.35653171638774,-0.02501112746944223,37446456214,8769.267190073644,1
3797,2015-03-25,8568.9,8573.75,8516.55,8530.8,165952155,2015,-54.0,Downtrend,0.0,54.0,99.43620893213226,-0.026969688328723485,37280504059,8759.805836572288,0
3798,2015-03-26,8474.95,8499.45,8325.35,8342.15,288758332,2015,-74.0,Downtrend,0.0,74.0,99.52482788268414,-0.03934890630307997,36991745727,8749.455114632003,0
3799,2015-03-27,8396.0,8413.2,8269.15,8341.4,198979321,2015,-86.0,Downtrend,0.0,86.0,99.60414049949512,-0.05689347172285919,36792766406,8722.632217340451,0
3800,2015-03-30,8390.95,8504.55,8380.75,8492.3,142061290,2015,91.0,Uptrend,91.0,0.0,99.40473495077865,-0.046007290619365704,36934827696,8694.250920917644,1
3801,2015-03-31,8527.6,8550.45,8454.15,8491.0,177059509,2015,45.0,Uptrend,45.0,0.0,99.29574811241133,-0.05199988835235991,36757768187,8672.515243387275,1
3802,2015-04-01,8483.7,8603.4,8464.75,8586.25,136312446,2015,52.0,Uptrend,52.0,0.0,99.15655088726854,-0.04557454494928448,36894080633,8646.033091679892,1
3803,2015-04-06,8615.8,8667.55,8573.75,8659.9,150877855,2015,64.0,Uptrend,64.0,0.0,98.96719757695283,-0.029447529601631772,37044958488,8625.825301834799,1
3804,2015-04-07,8684.45,8693.6,8586.85,8660.3,141765381,2015,26.0,Uptrend,26.0,0.0,98.88217544913014,-0.03104248832200507,37186723869,8605.426861305808,1
3805,2015-04-08,8698.95,8730.5,8679.8,8714.4,149617725,2015,36.0,Uptrend,36.0,0.0,98.75206061383875,-0.004836269163787987,37336341594,8591.782767692997,1
3806,2015-04-09,8756.2,8785.5,8682.45,8778.3,158192905,2015,55.0,Uptrend,55.0,0.0,98.532349159509,0.007604409983873017,37494534499,8589.42693727481,1
3807,2015-04-10,8774.35,8787.4,8733.6,8780.35,141464357,2015,1.0,Uptrend,1.0,0.0,98.52793390540285,0.009241432422025353,37635998856,8592.099645844546,1
3808,2015-04-13,8801.75,8841.65,8762.1,8834.0,122833397,2015,54.0,Uptrend,54.0,0.0,98.26441294980431,0.006608933454876897,37758832253,8594.288972194005,1
3809,2015-04-15,8844.75,8844.8,8722.4,8750.2,170458015,2015,3.0,Uptrend,3.0,0.0,98.24823183849563,0.011847012228614506,37588374238,8593.346814693059,1
3810,2015-04-16,8757.05,8760.0,8645.65,8706.7,149337173,2015,-84.0,Downtrend,0.0,84.0,98.8294114337964,0.008519485935029714,37439037065,8598.371140591405,0
3811,2015-04-17,8698.05,8699.85,8596.7,8606.0,155474164,2015,-60.0,Downtrend,0.0,60.0,99.0713952649745,-0.013446746070867599,37283562901,8601.4955645807,0
3812,2015-04-20,8618.8,8619.95,8422.75,8448.1,154492312,2015,-79.0,Downtrend,0.0,79.0,99.28523708366355,-0.02737770409514262,37129070589,8594.923261230331,0
3813,2015-04-21,8416.1,8469.35,8352.7,8377.75,418959074,2015,-150.0,Downtrend,0.0,150.0,99.51653857112562,-0.02975221925613658,36710111515,8583.49998106102,0
3814,2015-04-22,8400.4,8449.95,8284.7,8429.7,176926942,2015,-19.0,Downtrend,0.0,19.0,99.53733736104417,-0.016474349251537013,36887038457,8556.556667282073,0
3815,2015-04-23,8478.2,8504.95,8361.85,8398.3,169840748,2015,55.0,Uptrend,55.0,0.0,99.39678820369838,-0.017846074682197233,36717197709,8549.439781282921,1
3816,2015-04-24,8405.7,8413.3,8273.35,8305.25,177843969,2015,-91.0,Downtrend,0.0,91.0,99.51808213250973,-0.02782411227971615,36539353740,8542.105341604722,0
3817,2015-04-27,8330.55,8334.45,8202.35,8213.8,174706337,2015,-78.0,Downtrend,0.0,78.0,99.5946623160159,-0.03715946921742397,36364647403,8530.191834341884,0
3818,2015-04-28,8215.55,8308.0,8185.15,8285.6,183754628,2015,-26.0,Downtrend,0.0,26.0,99.61696436385618,-0.006778827999975978,36548402031,8514.618946756284,0
3819,2015-04-29,8274.8,8308.2,8219.2,8239.75,174958511,2015,0.0,No change,0.0,0.0,99.61696436385618,-0.012186203754765312,36373443520,8516.855588011249,0
3820,2015-04-30,8224.5,8229.4,8144.75,8181.5,281696257,2015,-78.0,Downtrend,0.0,78.0,99.68087380012616,-0.03659785923719128,36091747263,8512.895798748254,0
3821,2015-05-04,8230.05,8346.0,8220.45,8331.95,136913823,2015,116.0,Uptrend,116.0,0.0,99.39926660620468,-0.018731598162760488,36228661086,8487.54173388328,1
3822,2015-05-05,8338.4,8355.65,8280.6,8324.8,156019941,2015,9.0,Uptrend,9.0,0.0,99.37511789492919,-0.03044984713932164,36072641145,8481.327232885471,1
3823,2015-05-06,8316.6,8331.95,8083.0,8097.0,212509839,2015,-23.0,Downtrend,0.0,23.0,99.41438061558414,-0.0650007505860345,35860131306,8470.407269349616,0
3824,2015-05-07,8077.0,8122.6,7997.15,8057.3,166563657,2015,-209.0,Downtrend,0.0,209.0,99.63929418153745,-0.06962807293049889,35693567649,8440.4876486067,0
3825,2015-05-08,8131.5,8224.95,8123.45,8191.5,188776090,2015,102.0,Uptrend,102.0,0.0,99.42852853746385,-0.06000413109336267,35882343739,8414.338921778337,1
3826,2015-05-11,8243.2,8332.75,8224.65,8325.25,197882948,2015,107.0,Uptrend,107.0,0.0,99.18415784487695,-0.05161022065775822,36080226687,8390.654908406512,1
3827,2015-05-12,8326.15,8326.65,8115.3,8126.95,178753978,2015,-6.0,Downtrend,0.0,6.0,99.19618059980729,-0.07441616792041328,35901472709,8370.644945730444,0
3828,2015-05-13,8181.55,8254.95,8089.8,8235.45,175015183,2015,-71.0,Downtrend,0.0,71.0,99.32578892958563,-0.06775526375367891,36076487892,8343.563543057004,0
3829,2015-05-14,8232.45,8236.25,8137.3,8224.2,138964395,2015,-18.0,Downtrend,0.0,18.0,99.3548471687615,-0.060112911704875316,35937523497,8322.735889252779,0
3830,2015-05-15,8240.3,8279.2,8212.2,8262.35,133838055,2015,42.0,Uptrend,42.0,0.0,99.242022085303,-0.05103540951221475,36071361552,8299.7725809325,1
3831,2015-05-18,8284.95,8384.6,8271.95,8373.65,153340463,2015,105.0,Uptrend,105.0,0.0,98.93026856522036,-0.026998605623983263,36224702015,8282.249973473818,1
3832,2015-05-19,8356.2,8427.8,8335.0,8365.65,144642344,2015,43.0,Uptrend,43.0,0.0,98.78915907718296,-0.009759590913933414,36080059671,8272.569324945327,1
3833,2015-05-20,8392.65,8440.35,8391.45,8423.25,127388797,2015,12.0,Uptrend,12.0,0.0,98.74563448601353,0.005431052490227017,36207448468,8268.920187719052,1
3834,2015-05-21,8434.5,8446.35,8382.5,8421.0,148189485,2015,6.0,Uptrend,6.0,0.0,98.72158142247252,-0.0010320651980498807,36059258983,8261.403429511603,1
3835,2015-05-22,8432.5,8489.55,8420.6,8458.95,193080657,2015,43.0,Uptrend,43.0,0.0,98.53105584021353,0.007221699629687217,36252339640,8259.613136968524,1
3836,2015-05-25,8438.15,8441.95,8364.15,8370.25,125051166,2015,-47.0,Downtrend,0.0,47.0,98.80403028568152,0.007826374883356912,36127288474,8263.948146638293,0
3837,2015-05-26,8377.1,8378.9,8320.05,8339.35,120428892,2015,-63.0,Downtrend,0.0,63.0,99.06142920916419,0.015285251649662879,36006859582,8265.701626458589,0
3838,2015-05-27,8302.75,8342.85,8277.95,8334.6,170583401,2015,-36.0,Downtrend,0.0,36.0,99.1733694859058,0.005913874674133401,35836276181,8271.075555715033,0
3839,2015-05-28,8345.7,8364.5,8270.15,8319.0,239549060,2015,21.0,Uptrend,21.0,0.0,99.09564571810796,0.00961801025516551,35596727121,8273.532178195754,1
3840,2015-05-29,8327.1,8443.9,8305.7,8433.65,375232198,2015,79.0,Uptrend,79.0,0.0,98.77247847305384,0.03081953187068387,35971959319,8278.489782032482,1
3841,2015-06-01,8417.25,8467.15,8405.4,8433.4,125990614,2015,23.0,Uptrend,23.0,0.0,98.66848794716367,0.012176021219522326,35845968705,8303.051808497637,1
3842,2015-06-02,8442.8,8445.35,8226.05,8236.45,151337661,2015,-21.0,Downtrend,0.0,21.0,98.7939991300248,-0.01061286757639801,35694631044,8306.642476920026,0
3843,2015-06-03,8232.45,8236.7,8094.15,8135.1,176661646,2015,-208.0,Downtrend,0.0,208.0,99.40364776998183,0.004705446461652496,35517969398,8302.76153097886,0
3844,2015-06-04,8155.15,8160.05,8056.75,8130.65,159470840,2015,-76.0,Downtrend,0.0,76.0,99.5037461631535,0.00910354585282902,35358498558,8306.872832319272,0
